# Settings:
#   episodes = 100
#   instances = 5
#   marble_count = 3
#   marble_inc = -1
#   marble_remove = True
#   marble_win_reward = 3
#   results_dir = results
0 0.000000
1 0.100000
2 0.133333
3 0.200000
4 0.200000
5 0.200000
6 0.228571
7 0.225000
8 0.222222
9 0.220000
10 0.236364
11 0.250000
12 0.246154
13 0.242857
14 0.240000
15 0.225000
16 0.235294
17 0.233333
18 0.221053
19 0.210000
20 0.209524
21 0.209091
22 0.226087
23 0.225000
24 0.216000
25 0.215385
26 0.214815
27 0.207143
28 0.213793
29 0.213333
30 0.232258
31 0.243750
32 0.248485
33 0.258824
34 0.268571
35 0.272222
36 0.275676
37 0.273684
38 0.271795
39 0.270000
40 0.282927
41 0.285714
42 0.288372
43 0.286364
44 0.284444
45 0.291304
46 0.289362
47 0.283333
48 0.289796
49 0.288000
50 0.290196
51 0.296154
52 0.294340
53 0.292593
54 0.294545
55 0.296429
56 0.294737
57 0.293103
58 0.294915
59 0.296667
60 0.304918
61 0.303226
62 0.311111
63 0.315625
64 0.316923
65 0.321212
66 0.316418
67 0.317647
68 0.321739
69 0.320000
70 0.323944
71 0.327778
72 0.334247
73 0.335135
74 0.336000
75 0.336842
76 0.340260
77 0.343590
78 0.346835
79 0.350000
80 0.350617
81 0.348780
82 0.351807
83 0.354762
84 0.352941
85 0.351163
86 0.351724
87 0.350000
88 0.350562
89 0.351111
90 0.351648
91 0.354348
92 0.354839
93 0.359574
94 0.362105
95 0.360417
96 0.360825
97 0.361224
98 0.363636
99 0.366000
