# Settings:
#   episodes = 100
#   instances = 5
#   marble_count = 4
#   marble_inc = -1
#   marble_remove = True
#   marble_win_reward = 3
#   results_dir = results
0 0.000000
1 0.200000
2 0.266667
3 0.250000
4 0.240000
5 0.266667
6 0.314286
7 0.325000
8 0.333333
9 0.300000
10 0.290909
11 0.300000
12 0.307692
13 0.300000
14 0.293333
15 0.300000
16 0.305882
17 0.300000
18 0.305263
19 0.300000
20 0.314286
21 0.318182
22 0.339130
23 0.350000
24 0.352000
25 0.346154
26 0.348148
27 0.342857
28 0.337931
29 0.340000
30 0.341935
31 0.331250
32 0.339394
33 0.341176
34 0.337143
35 0.344444
36 0.335135
37 0.342105
38 0.343590
39 0.345000
40 0.341463
41 0.352381
42 0.358140
43 0.359091
44 0.360000
45 0.356522
46 0.353191
47 0.358333
48 0.363265
49 0.360000
50 0.368627
51 0.369231
52 0.377358
53 0.374074
54 0.370909
55 0.371429
56 0.375439
57 0.372414
58 0.376271
59 0.383333
60 0.386885
61 0.387097
62 0.393651
63 0.396875
64 0.393846
65 0.390909
66 0.391045
67 0.394118
68 0.394203
69 0.394286
70 0.400000
71 0.405556
72 0.410959
73 0.413514
74 0.418667
75 0.421053
76 0.425974
77 0.428205
78 0.432911
79 0.437500
80 0.437037
81 0.441463
82 0.445783
83 0.447619
84 0.447059
85 0.453488
86 0.457471
87 0.456818
88 0.456180
89 0.460000
90 0.459341
91 0.465217
92 0.468817
93 0.470213
94 0.469474
95 0.475000
96 0.478351
97 0.479592
98 0.480808
99 0.482000
